,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Data,,,,,,,Socio-Demographics,,,,,,,,,,Labor Force and Employment,,,,,,,,,,,,,,,,,,,Employment composition by sector and occupation,,,,,,,,,,,,,,,,,,,,,,,,Labor Market Outcomes,,,,,,,,,,,,,,Education,,,
,,,,,,,Population,,,,,,Working Age,,,,Labor Force,,,,,,,,,,Employment Type,,,,,,,,,Sector,,,,,"Sector, detail",,,,,,,,,Occupation,,,,,,,,,,Working Hours,,,Earnings,,,,,,,,,,,Education attainment,,,
Madagascar,MDG,Sub-Saharan Africa,SSF,1999,eicvm,Old worker,4927948,0.00,0.00,1.00,0.00,0.25,1.00,0.47,0.43,0.03,4123863.00,0.84,0.71,,0.81,0.38,0.97,0.03,,,0.18,0.81,0.01,0.08,0.10,,,0.55,,0.73,0.08,0.20,0.28,,0.00,0.05,0.01,0.01,0.08,0.02,0.00,0.05,0.05,,,,,,,,,,,,,,1388.89,4101.12,2.09,250000.00,738201.00,376.40,100000.00,225000.00,300000.00,0.80,,0.25,0.30,0.40,0.05
Madagascar,MDG,Sub-Saharan Africa,SSF,1999,eicvm,Rural,11376983,0.47,0.17,0.33,0.03,0.00,0.50,0.47,0.43,0.03,4764601.00,0.84,0.75,0.07,0.79,0.37,0.95,0.05,0.89,0.11,0.10,0.90,0.00,0.06,0.03,,,0.36,,0.85,0.04,0.11,0.16,0.16,0.00,0.02,0.00,0.01,0.04,0.01,0.00,0.02,0.05,,,,,,,,,,,,,,916.67,2706.74,1.38,165000.00,487212.63,248.42,60000.00,170000.00,225000.00,0.80,,0.27,0.36,0.34,0.02
Madagascar,MDG,Sub-Saharan Africa,SSF,1999,eicvm,Total,14630627,0.45,0.18,0.34,0.03,0.22,0.52,0.93,0.87,0.06,6070704.00,0.80,0.71,0.08,0.75,0.34,0.93,0.07,0.85,0.15,0.16,0.83,0.01,,,,,0.48,,0.74,0.07,0.18,0.26,0.21,0.00,0.04,0.01,0.01,0.07,0.01,0.00,0.03,0.06,,,,,,,,,,,,,,1250.00,3691.00,1.88,225000.00,664380.88,338.76,69230.77,200000.00,300000.00,0.80,,0.24,0.33,0.39,0.04
Madagascar,MDG,Sub-Saharan Africa,SSF,1999,eicvm,Urban,3253644,0.39,0.20,0.38,0.04,1.00,0.58,0.47,0.43,0.03,1306103.00,0.70,0.59,0.10,0.60,0.21,0.87,0.13,0.66,0.34,0.40,0.58,0.01,0.16,0.24,,,0.61,,0.33,0.20,0.47,0.68,0.55,0.00,0.13,0.03,0.04,0.20,0.05,0.01,0.09,0.12,,,,,,,,,,,,,,1442.31,4258.85,2.17,259615.39,766593.38,390.88,135000.00,240000.00,300000.00,0.80,,0.13,0.20,0.56,0.11
Madagascar,MDG,Sub-Saharan Africa,SSF,1999,eicvm,Young worker,2635904,0.00,1.00,0.00,0.00,0.25,1.00,0.47,0.43,0.03,1946841.00,0.74,0.71,0.08,0.63,0.24,0.85,0.15,0.85,0.15,0.11,0.89,0.00,0.08,0.03,,,0.24,,0.79,0.06,0.15,0.22,0.21,0.00,0.04,0.00,0.01,0.05,0.01,0.00,0.00,0.10,,,,,,,,,,,,,,833.33,2460.67,1.25,150000.00,442920.59,225.84,35307.69,165000.00,144000.00,0.80,,0.23,0.38,0.37,0.01
Madagascar,MDG,Sub-Saharan Africa,SSF,2001,eicvm,Female,7986390,0.43,0.20,0.35,0.02,0.23,0.55,0.44,0.41,0.03,3296620.06,0.75,0.75,0.16,0.72,0.17,0.96,0.04,0.94,0.06,0.14,0.86,0.01,0.09,0.05,,0.05,0.34,0.13,0.76,0.08,0.16,0.24,0.19,0.00,0.05,0.01,0.01,0.10,0.00,0.00,0.02,0.04,0.00,0.02,0.01,0.01,0.07,0.72,0.06,0.00,0.10,0.00,,,,1333.33,3272.99,2.01,240000.00,589138.25,361.35,200000.00,230000.00,250000.00,,1.67,0.28,0.31,0.37,0.04
Madagascar,MDG,Sub-Saharan Africa,SSF,2001,eicvm,Higher education,5733859,0.51,0.17,0.31,0.01,0.33,0.48,0.44,0.41,0.03,1901830.36,0.69,0.61,0.11,0.64,0.17,0.93,0.07,0.84,0.16,0.42,0.55,0.03,0.20,0.22,,0.20,0.53,0.21,0.42,0.20,0.38,0.58,0.49,0.00,0.11,0.05,0.03,0.15,0.06,0.00,0.10,0.07,0.02,0.08,0.04,0.05,0.12,0.38,0.14,0.06,0.10,0.01,,,,1944.44,4773.11,2.93,350000.00,859160.00,526.96,400000.00,300000.00,400000.00,0.71,1.67,0.00,0.00,0.84,0.16
Madagascar,MDG,Sub-Saharan Africa,SSF,2001,eicvm,Lower education,9934078,0.39,0.20,0.37,0.03,0.17,0.57,0.44,0.41,0.03,4886780.99,0.86,0.81,0.12,0.84,0.21,0.98,0.02,0.98,0.02,0.10,0.89,0.01,0.08,0.01,,0.03,0.15,0.04,0.86,0.04,0.10,0.14,0.11,0.00,0.02,0.00,0.01,0.05,0.01,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.03,0.82,0.04,0.01,0.09,0.00,,,,1000.00,2454.74,1.51,180000.00,441853.69,271.01,200000.00,200000.00,150000.00,0.71,1.67,0.36,0.43,0.21,0.00
Madagascar,MDG,Sub-Saharan Africa,SSF,2001,eicvm,Male,7681546,0.44,0.19,0.34,0.03,0.22,0.53,0.44,0.41,0.03,3491991.29,0.86,,0.08,0.84,0.23,0.98,0.02,0.96,0.04,0.23,0.75,0.02,0.14,0.09,,0.09,0.41,0.15,0.73,0.09,0.18,,0.17,0.01,0.04,0.02,0.02,0.05,0.04,0.00,0.04,0.05,0.01,0.02,0.02,0.02,0.04,0.69,0.08,0.03,0.08,0.01,,,,1750.00,4295.80,2.63,315000.00,773244.00,474.27,250000.00,300000.00,350000.00,,1.67,0.22,0.30,0.41,0.06
Madagascar,MDG,Sub-Saharan Africa,SSF,2001,eicvm,Old worker,5409162,0.00,0.00,1.00,0.00,0.25,1.00,0.44,0.41,0.03,4662399.49,0.86,0.80,,0.84,0.21,0.98,0.02,,,0.21,0.77,0.02,0.12,0.09,,0.09,0.45,0.18,0.71,0.09,0.19,0.26,,0.00,0.05,0.02,0.02,0.08,0.03,0.00,0.04,0.05,0.01,0.03,0.02,0.02,0.06,0.68,0.07,0.02,0.08,0.01,,,,1666.67,4091.24,2.51,300000.00,736422.88,451.68,250000.00,292000.00,350000.00,0.71,1.67,0.27,0.30,0.38,0.05
Madagascar,MDG,Sub-Saharan Africa,SSF,2001,eicvm,Rural,12084869,0.45,0.19,0.34,0.03,0.00,0.53,0.44,0.41,0.03,5389047.48,0.85,0.81,0.10,0.83,0.22,0.98,0.02,0.97,0.03,0.13,0.86,0.01,0.08,0.04,,0.05,0.34,0.12,0.83,0.06,0.11,0.15,0.13,0.00,0.03,0.01,0.01,0.05,0.01,0.00,0.02,0.03,0.00,0.01,0.01,0.01,0.04,0.79,0.05,0.01,0.07,0.00,,,,1388.89,3409.36,2.09,250000.00,613685.69,376.40,200000.00,250000.00,300000.00,0.71,1.67,0.29,0.34,0.34,0.03
Madagascar,MDG,Sub-Saharan Africa,SSF,2001,eicvm,Total,15667937,0.44,0.19,0.35,0.03,0.23,0.54,0.86,0.81,0.05,6788611.35,0.80,0.75,0.12,0.78,0.20,0.97,0.03,0.95,0.05,0.19,0.80,0.02,,,,0.07,0.38,0.14,0.75,0.08,0.17,0.24,0.18,0.00,0.05,0.02,0.01,0.07,0.02,0.00,0.03,0.05,0.01,0.02,0.01,0.02,0.06,0.71,0.07,0.02,0.09,0.00,,,,1666.67,4091.24,2.51,300000.00,736422.88,451.68,200000.00,250000.00,300000.00,0.71,1.67,0.25,0.31,0.39,0.05
Madagascar,MDG,Sub-Saharan Africa,SSF,2001,eicvm,Urban,3581040,0.39,0.21,0.37,0.03,1.00,0.58,0.44,0.41,0.03,1398405.33,0.67,0.59,0.18,0.62,0.13,0.92,0.08,0.85,0.15,0.44,0.53,0.03,0.24,0.19,,0.18,0.44,0.17,0.38,0.19,0.44,0.62,0.47,0.00,0.12,0.04,0.03,0.17,0.05,0.00,0.09,0.12,0.02,0.06,0.03,0.05,0.13,0.34,0.14,0.05,0.17,0.01,,,,1666.67,4091.24,2.51,300000.00,736422.88,451.68,300000.00,300000.00,350000.00,0.71,1.67,0.14,0.19,0.56,0.11
Madagascar,MDG,Sub-Saharan Africa,SSF,2001,eicvm,Young worker,3032007,0.00,1.00,0.00,0.00,0.25,1.00,0.44,0.41,0.03,2126211.86,0.70,0.68,0.12,0.66,0.18,0.95,0.05,0.95,0.05,0.13,0.86,0.01,0.11,0.02,,0.04,0.15,0.02,0.82,0.06,0.12,0.19,0.18,0.01,0.03,0.00,0.01,0.06,0.01,0.00,0.00,0.05,0.00,0.00,0.01,0.01,0.04,0.77,0.05,0.01,0.11,0.00,,,,1000.00,2454.74,1.51,180000.00,441853.75,271.01,150000.00,200000.00,150000.00,0.71,1.67,0.23,0.32,0.41,0.04
Madagascar,MDG,Sub-Saharan Africa,SSF,2004,eicvm,Female,8669453,0.45,0.18,0.35,0.03,0.23,0.53,0.47,0.45,0.03,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madagascar,MDG,Sub-Saharan Africa,SSF,2004,eicvm,Higher education,17329162,0.46,0.18,0.33,0.03,0.22,0.51,0.47,0.45,0.03,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madagascar,MDG,Sub-Saharan Africa,SSF,2004,eicvm,Male,8659709,0.48,0.18,0.32,0.03,0.21,0.50,0.47,0.45,0.03,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madagascar,MDG,Sub-Saharan Africa,SSF,2004,eicvm,Old worker,5759100,0.00,0.00,1.00,0.00,0.25,1.00,0.47,0.45,0.03,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madagascar,MDG,Sub-Saharan Africa,SSF,2004,eicvm,Rural,13493197,0.48,0.18,0.32,0.03,0.00,0.50,0.47,0.45,0.03,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madagascar,MDG,Sub-Saharan Africa,SSF,2004,eicvm,Total,17329162,0.46,0.18,0.33,0.03,0.22,0.51,0.96,0.91,0.05,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madagascar,MDG,Sub-Saharan Africa,SSF,2004,eicvm,Urban,3835965,0.42,0.19,0.37,0.03,1.00,0.56,0.47,0.45,0.03,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madagascar,MDG,Sub-Saharan Africa,SSF,2004,eicvm,Young worker,3083652,0.00,1.00,0.00,0.00,0.23,1.00,0.47,0.45,0.03,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madagascar,MDG,Sub-Saharan Africa,SSF,2005,epm,Female,9535112,0.45,0.18,0.34,0.02,0.22,0.52,0.48,0.45,0.03,4299505.02,0.86,0.86,0.09,0.83,,0.97,0.03,0.97,0.03,0.12,0.88,0.00,0.97,0.03,,0.03,0.03,0.02,0.81,0.03,0.17,0.19,0.15,0.00,0.02,0.01,0.00,0.07,0.00,0.00,0.02,0.08,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.00,0.47,0.10,324.07,515.04,0.49,60000.00,95355.45,90.34,25000.00,70000.00,60000.00,,2.25,0.29,0.21,0.50,0.00
Madagascar,MDG,Sub-Saharan Africa,SSF,2005,epm,Higher education,10876096,0.53,0.15,0.30,0.02,0.20,0.45,0.48,0.45,0.03,4447145.85,0.91,0.90,0.06,0.89,,0.98,0.02,0.98,0.02,0.14,0.86,0.00,0.95,0.05,,0.04,0.05,0.02,0.82,0.03,0.14,0.17,0.11,0.00,0.01,0.01,0.00,0.05,0.02,0.00,0.02,0.05,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.00,0.41,0.12,423.28,672.70,0.64,80000.00,127140.61,120.45,25000.00,80000.00,95000.00,0.70,2.25,0.00,0.00,1.00,0.00
Madagascar,MDG,Sub-Saharan Africa,SSF,2005,epm,Lower education,7970715,0.36,0.21,0.39,0.04,0.24,0.60,0.48,0.45,0.03,4071365.32,0.85,0.82,0.07,0.82,,0.97,0.03,0.97,0.03,0.16,0.84,0.00,0.95,0.05,,0.05,0.05,0.02,0.77,0.04,0.19,0.21,0.17,0.00,0.02,0.01,0.00,0.06,0.03,0.00,0.03,0.08,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.00,0.38,0.15,355.56,565.07,0.54,70000.00,111248.03,105.39,25000.00,70000.00,80000.00,0.70,2.25,0.52,0.42,0.06,0.00
Madagascar,MDG,Sub-Saharan Africa,SSF,2005,epm,Male,9311700,0.47,0.17,0.33,0.03,0.22,0.50,0.48,0.45,0.03,4219006.15,0.90,,0.04,0.89,,0.98,0.02,0.98,0.02,0.18,0.82,0.00,0.94,0.06,,0.06,0.06,0.03,0.79,0.05,0.17,,0.13,0.00,0.02,0.02,0.01,0.04,0.04,0.00,0.03,0.05,0.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,37.00,0.32,0.17,411.52,654.02,0.62,81000.00,128729.87,121.95,25000.00,78000.00,100000.00,,2.25,0.24,0.22,0.53,0.00
Madagascar,MDG,Sub-Saharan Africa,SSF,2005,epm,Old worker,6313635,0.00,0.00,1.00,0.00,0.24,1.00,0.48,0.45,0.03,6056263.06,0.96,0.93,,0.93,,0.97,0.03,,,0.17,0.83,0.00,0.94,0.06,,0.06,0.06,0.03,0.77,0.04,0.19,0.21,,0.00,0.02,0.01,0.00,0.06,0.03,0.00,0.03,0.07,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.00,0.38,0.14,439.81,698.98,0.66,81000.00,128729.87,121.95,27000.00,80000.00,100000.00,0.70,2.25,0.29,0.19,0.51,0.00
Madagascar,MDG,Sub-Saharan Africa,SSF,2005,epm,Rural,14702853,0.47,0.17,0.33,0.03,0.00,0.50,0.48,0.45,0.03,6726624.79,0.91,0.91,0.05,0.90,,0.99,0.01,0.99,0.01,0.09,0.91,0.00,0.98,0.02,,0.02,0.02,0.01,0.89,0.02,0.09,0.11,0.08,0.00,0.01,0.01,0.00,0.03,0.01,0.00,0.01,0.04,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.00,0.42,0.11,317.31,504.28,0.48,60000.00,95355.45,90.34,25000.00,67500.00,70000.00,0.70,2.25,0.29,0.16,0.55,0.00
Madagascar,MDG,Sub-Saharan Africa,SSF,2005,epm,Total,18846812,0.46,0.18,0.33,0.03,0.22,0.51,0.95,0.90,0.05,8518511.16,0.88,0.86,0.06,0.86,,0.97,0.03,0.98,0.02,0.15,0.85,0.00,0.95,0.05,,0.05,0.05,0.02,0.80,0.04,0.17,0.19,0.14,0.00,0.02,0.01,0.00,0.05,0.02,0.00,0.02,0.06,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.00,0.40,0.14,370.37,588.61,0.56,78000.00,123962.09,117.44,25000.00,70000.00,80000.00,0.70,2.25,0.27,0.22,0.51,0.00
Madagascar,MDG,Sub-Saharan Africa,SSF,2005,epm,Urban,4143958,0.41,0.19,0.36,0.03,1.00,0.56,0.48,0.45,0.03,1791886.37,0.78,0.72,0.11,0.72,,0.93,0.07,0.92,0.08,0.37,0.63,0.00,0.86,0.14,,0.14,0.14,0.06,0.45,0.10,0.45,0.52,0.44,0.00,0.06,0.03,0.01,0.15,0.07,0.00,0.06,0.16,0.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,37.00,0.31,0.23,416.67,662.19,0.63,85000.00,135086.91,127.98,80000.00,80000.00,100000.00,0.70,2.25,0.20,0.40,0.39,0.00
Madagascar,MDG,Sub-Saharan Africa,SSF,2005,epm,Young worker,3357424,0.00,1.00,0.00,0.00,0.24,1.00,0.48,0.45,0.03,2462248.10,0.73,0.73,0.06,0.72,,0.98,0.02,0.98,0.02,0.10,0.90,0.00,0.99,0.01,,0.01,0.01,0.01,0.86,0.02,0.12,0.15,0.14,0.00,0.01,0.00,0.00,0.05,0.01,0.00,0.01,0.05,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.00,0.43,0.12,208.33,331.10,0.31,45000.00,71516.59,67.75,10000.00,55000.00,45000.00,0.70,2.25,0.23,0.26,0.51,0.00
Madagascar,MDG,Sub-Saharan Africa,SSF,2010,eicvm,Female,10186894,0.46,0.18,0.33,0.02,0.20,0.51,0.48,0.46,0.02,4171876.69,0.92,0.92,0.06,0.89,0.69,0.96,0.04,0.94,0.06,,,,,,,0.03,,0.02,0.78,0.14,0.08,0.22,0.19,0.02,0.00,0.00,0.11,0.00,0.02,0.03,0.03,0.00,,,,,,,,,,,,,,,,,,,,,,,,,0.34,0.34,0.32,0.00
Madagascar,MDG,Sub-Saharan Africa,SSF,2010,eicvm,Higher education,5572922,0.47,0.21,0.31,0.01,0.29,0.52,0.48,0.46,0.02,2144273.19,0.87,0.85,0.04,0.83,0.63,0.95,0.05,0.89,0.11,,,,,,,0.11,,0.10,0.56,0.23,0.20,0.43,0.31,0.03,0.00,0.03,0.17,0.03,0.05,0.09,0.04,0.00,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.98,0.02
Madagascar,MDG,Sub-Saharan Africa,SSF,2010,eicvm,Lower education,14602702,0.47,0.17,0.33,0.03,0.17,0.50,0.48,0.46,0.02,6225071.20,0.96,0.95,0.06,0.94,0.77,0.98,0.02,0.96,0.04,,,,,,,0.01,,0.00,0.84,0.10,0.05,0.16,0.14,0.02,0.00,0.01,0.07,0.01,0.02,0.00,0.02,0.00,,,,,,,,,,,,,,,,,,,,,,,,,0.41,0.45,0.14,0.00
Madagascar,MDG,Sub-Saharan Africa,SSF,2010,eicvm,Male,9988729,0.47,0.18,0.32,0.02,0.20,0.50,0.48,0.46,0.02,4197467.70,0.94,,0.04,0.92,0.78,0.98,0.02,0.95,0.05,,,,,,,0.04,,0.03,0.76,0.13,0.10,,0.17,0.02,0.00,0.03,0.08,0.03,0.04,0.02,0.02,0.00,,,,,,,,,,,,,,,,,,,,,,,,,0.28,0.34,0.37,0.01
Madagascar,MDG,Sub-Saharan Africa,SSF,2010,eicvm,Old worker,6582701,0.00,0.00,1.00,0.00,0.23,1.00,0.48,0.46,0.02,5811510.18,0.98,0.97,,0.97,0.75,0.98,0.02,,,,,,,,,0.04,,0.04,0.75,0.14,0.10,0.23,,0.02,0.00,0.02,0.10,0.02,0.03,0.03,0.02,0.00,,,,,,,,,,,,,,,,,,,,,,,,,0.34,0.34,0.31,0.01
Madagascar,MDG,Sub-Saharan Africa,SSF,2010,eicvm,Rural,16077524,0.48,0.18,0.32,0.02,0.00,0.50,0.48,0.46,0.02,6605351.81,0.94,0.94,0.05,0.92,0.77,0.98,0.02,0.95,0.05,,,,,,,0.02,,0.02,0.83,0.10,0.07,0.16,0.14,0.02,0.00,0.01,0.07,0.01,0.02,0.02,0.01,0.00,,,,,,,,,,,,,,,,,,,,,,,,,0.34,0.36,0.30,0.00
Madagascar,MDG,Sub-Saharan Africa,SSF,2010,eicvm,Total,20175623,0.47,0.18,0.33,0.02,0.20,0.51,0.96,0.92,0.05,8369344.39,0.81,0.92,0.05,0.79,0.73,0.97,0.03,0.94,0.06,,,,,,,0.04,,0.03,0.77,0.14,0.09,0.22,0.18,0.02,0.00,0.02,0.10,0.01,0.03,0.03,0.02,0.00,,,,,,,,,,,,,,,,,,,,,,,,,0.31,0.34,0.34,0.01
Madagascar,MDG,Sub-Saharan Africa,SSF,2010,eicvm,Urban,4098099,0.41,0.20,0.36,0.03,1.00,0.56,0.48,0.46,0.02,1763992.58,0.90,0.88,0.07,0.85,0.60,0.95,0.05,0.89,0.11,,,,,,,0.09,,0.06,0.53,0.27,0.19,0.44,0.40,0.03,0.00,0.04,0.20,0.04,0.05,0.05,0.06,0.00,,,,,,,,,,,,,,,,,,,,,,,,,0.21,0.27,0.51,0.01
Madagascar,MDG,Sub-Saharan Africa,SSF,2010,eicvm,Young worker,3689964,0.00,1.00,0.00,0.00,0.22,1.00,0.48,0.46,0.02,2557834.21,0.84,0.84,0.05,0.79,0.69,0.94,0.06,0.94,0.06,,,,,,,0.02,,0.01,0.82,0.11,0.07,0.19,0.18,0.02,0.00,0.01,0.08,0.01,0.03,0.01,0.02,0.00,,,,,,,,,,,,,,,,,,,,,,,,,0.26,0.33,0.40,0.00
Madagascar,MDG,Sub-Saharan Africa,SSF,2012,ensom,Female,10703442,0.46,0.17,0.34,0.03,0.17,0.52,0.50,0.47,0.03,4629187.21,0.87,0.87,0.07,0.85,0.33,0.98,0.02,0.97,0.03,0.11,0.88,0.01,0.08,0.03,,0.04,0.29,0.02,0.70,0.07,0.23,0.30,0.25,0.01,0.06,0.00,0.00,0.10,0.00,0.00,0.04,0.09,0.00,0.03,0.01,0.01,0.09,0.68,0.07,0.01,0.08,0.00,38.00,0.42,0.15,0.59,0.51,0.00,110.00,95.04,0.17,36.61,120.00,110.00,,2.22,0.27,0.33,0.37,0.04
Madagascar,MDG,Sub-Saharan Africa,SSF,2012,ensom,Higher education,6935706,0.42,0.23,0.34,0.01,0.26,0.57,0.50,0.47,0.03,2919842.79,0.77,0.75,0.05,0.74,0.27,0.96,0.04,0.93,0.07,0.32,0.67,0.02,0.19,0.12,,0.14,0.38,0.08,0.40,0.15,0.46,0.61,0.48,0.01,0.10,0.00,0.04,0.17,0.04,0.02,0.12,0.10,0.02,0.09,0.03,0.02,0.14,0.39,0.14,0.04,0.07,0.01,38.00,0.31,0.23,0.81,0.70,0.00,160.00,138.24,0.24,87.49,150.00,160.00,0.69,2.22,0.00,0.00,0.87,0.13
Madagascar,MDG,Sub-Saharan Africa,SSF,2012,ensom,Lower education,14313433,0.49,0.14,0.33,0.03,0.13,0.48,0.50,0.47,0.03,6244277.21,0.95,0.94,0.06,0.94,0.40,0.99,0.01,0.99,0.01,0.07,0.92,0.01,0.06,0.01,,0.01,0.12,0.00,0.83,0.05,0.11,0.18,0.15,0.01,0.04,0.00,0.01,0.05,0.01,0.00,0.01,0.05,0.00,0.00,0.00,0.00,0.04,0.81,0.05,0.01,0.07,0.00,38.00,0.37,0.16,0.39,0.34,0.00,80.00,69.12,0.12,35.00,115.00,80.00,0.69,2.22,0.38,0.48,0.14,0.00
Madagascar,MDG,Sub-Saharan Africa,SSF,2012,ensom,Male,10545697,0.47,0.17,0.33,0.03,0.17,0.50,0.50,0.47,0.03,4534932.80,0.89,,0.04,0.88,0.39,0.99,0.01,0.97,0.03,0.18,0.80,0.02,0.13,0.05,,0.07,0.30,0.03,0.70,0.10,0.21,,0.25,0.01,0.05,0.00,0.04,0.07,0.04,0.01,0.05,0.04,0.01,0.03,0.01,0.01,0.06,0.67,0.09,0.03,0.07,0.00,38.00,0.28,0.22,0.74,0.64,0.00,150.00,129.60,0.23,40.50,150.00,180.00,,2.22,0.24,0.31,0.40,0.05
Madagascar,MDG,Sub-Saharan Africa,SSF,2012,ensom,Old worker,7105876,0.00,0.00,1.00,0.00,0.20,1.00,0.50,0.47,0.03,6560966.85,0.95,0.93,,0.94,0.37,0.99,0.01,,,0.16,0.82,0.02,0.11,0.06,,0.07,0.34,0.03,0.68,0.09,0.23,0.32,,0.01,0.06,0.00,0.02,0.10,0.02,0.01,0.05,0.05,0.01,0.04,0.01,0.01,0.08,0.66,0.09,0.02,0.07,0.00,38.00,0.33,0.20,0.74,0.64,0.00,150.00,129.60,0.23,45.00,140.00,162.69,0.69,2.22,0.28,0.34,0.33,0.04
Madagascar,MDG,Sub-Saharan Africa,SSF,2012,ensom,Rural,17647946,0.48,0.17,0.32,0.03,0.00,0.49,0.50,0.47,0.03,7592221.59,0.91,0.90,0.05,0.90,0.40,0.99,0.01,0.98,0.02,0.11,0.88,0.01,0.08,0.03,,0.03,0.26,0.02,0.78,0.06,0.16,0.22,0.19,0.01,0.04,0.00,0.01,0.06,0.01,0.00,0.03,0.04,0.00,0.02,0.01,0.00,0.05,0.76,0.06,0.01,0.05,0.00,38.00,0.37,0.16,0.63,0.55,0.00,120.00,103.68,0.18,36.00,126.00,130.00,0.69,2.22,0.28,0.34,0.34,0.03
Madagascar,MDG,Sub-Saharan Africa,SSF,2012,ensom,Total,21249139,0.47,0.17,0.33,0.03,0.17,0.51,0.97,0.92,0.06,9164120.00,0.85,0.87,0.06,0.84,0.36,0.98,0.02,0.97,0.03,0.15,0.84,0.01,,,,0.05,0.29,0.03,0.70,0.08,0.22,0.30,0.25,0.01,0.05,0.00,0.02,0.09,0.02,0.01,0.04,0.06,0.01,0.03,0.01,0.01,0.07,0.68,0.08,0.02,0.07,0.00,38.00,0.35,0.19,0.67,0.58,0.00,140.00,120.96,0.21,40.00,135.00,150.00,0.69,2.22,0.25,0.32,0.38,0.04
Madagascar,MDG,Sub-Saharan Africa,SSF,2012,ensom,Urban,3601193,0.39,0.19,0.39,0.03,1.00,0.58,0.50,0.47,0.03,1571898.41,0.78,0.75,0.09,0.74,0.16,0.95,0.05,0.91,0.09,0.36,0.63,0.01,0.23,0.12,,0.16,0.35,0.06,0.28,0.17,0.55,0.71,0.64,0.01,0.11,0.00,0.05,0.21,0.05,0.03,0.09,0.16,0.02,0.06,0.03,0.02,0.16,0.26,0.16,0.06,0.16,0.01,38.00,0.27,0.30,0.74,0.64,0.00,160.00,138.24,0.24,70.00,145.38,180.00,0.69,2.22,0.13,0.22,0.56,0.09
Madagascar,MDG,Sub-Saharan Africa,SSF,2012,ensom,Young worker,3663688,0.00,1.00,0.00,0.00,0.19,1.00,0.50,0.47,0.03,2603153.15,0.74,0.75,0.06,0.72,0.33,0.97,0.03,0.97,0.03,0.11,0.89,0.00,0.09,0.01,,0.02,0.11,0.01,0.75,0.06,0.19,0.25,0.25,0.01,0.04,0.00,0.01,0.06,0.01,0.00,0.01,0.10,0.00,0.01,0.00,0.00,0.05,0.72,0.06,0.01,0.08,0.00,38.00,0.42,0.16,0.39,0.34,0.00,80.00,69.12,0.12,29.42,100.00,80.00,0.69,2.22,0.20,0.28,0.47,0.05
Maldives,MDV,South Asia,SAS,1998,vpa,Female,123897,0.48,0.17,0.31,0.04,0.26,0.48,0.49,0.46,0.03,39322.93,0.66,0.66,0.23,0.63,0.07,0.96,0.04,0.89,0.11,0.50,0.44,0.06,,,,,,0.24,0.30,0.22,0.48,0.70,0.77,0.01,0.09,0.03,0.09,0.04,0.05,0.07,0.14,0.19,0.05,0.11,0.09,0.05,0.07,0.31,0.14,0.04,0.14,0.01,53.00,0.21,0.62,125.20,,12.83,29625.00,,3035.73,22373.10,51743.17,30037.51,,0.62,0.49,0.05,0.38,0.08
